time_ns,ADC_P,ADC_N,DIGIF_P,DIGIF_N
465.483,0.69350519,1.23809771,3.09955277,3.29990734
465.58299999999997,0.921799765,1.20940151,3.09970602,3.29981158
465.683,1.0344996,1.188871,3.09999641,3.29995458
465.783,1.08534028,1.18908027,3.09983844,3.29996109
465.88300000000004,1.11749356,1.19230747,3.09966286,3.29997258
465.983,1.14047456,1.19452738,3.09959603,3.29981504
466.08299999999997,1.15709964,1.19581502,3.09996034,3.29922551
466.183,1.16934797,1.19697552,3.10122225,3.29784867
466.283,1.17802726,1.1978598,3.10355889,3.295275
466.383,1.18430109,1.19885409,3.10711152,3.29160853
466.483,1.18879461,1.19973789,3.1115435,3.2870087
466.583,1.19189678,1.20032502,3.11655527,3.28181743
466.68300000000005,1.19427348,1.20094228,3.121951,3.27634994
466.78299999999996,1.19578985,1.20122834,3.12742964,3.27068741
466.883,1.19690557,1.20153072,3.13299747,3.26506733
466.983,1.1976758,1.20171564,3.13841878,3.25954872
467.083,1.19810323,1.20164398,3.14358798,3.25427207
467.183,1.19858163,1.20166954,3.1485142,3.24934478
467.283,1.19877742,1.20145167,3.15306471,3.2446774
467.38300000000004,1.19898151,1.20135473,3.15740342,3.24034585
467.483,1.1991161,1.20126777,3.1614217,3.23628435
467.58299999999997,1.19909607,1.20103043,3.16508606,3.2325578
467.683,1.19926716,1.20096503,3.16845524,3.22922671
467.783,1.19925543,1.20070985,3.17144389,3.22615426
467.883,1.19934083,1.20059163,3.17422545,3.2234065
467.983,1.19940057,1.2005241,3.17676283,3.22084948
468.083,1.19932259,1.20033857,3.17904369,3.2185242
468.183,1.19945521,1.20033747,3.18111778,3.21650341
468.28299999999996,1.19941533,1.2001539,3.18290754,3.21464219
468.383,1.19949601,1.20008572,3.18455503,3.21303744
468.483,1.19955634,1.20007236,3.18605913,3.21152253
468.583,1.19947366,1.19994374,3.18740694,3.21013588
468.683,1.19959688,1.20000165,3.18864235,3.20895911
468.783,1.19955105,1.19987048,3.18966843,3.20786588
468.883,1.1996264,1.19984199,3.1906186,3.2069608
468.983,1.1996854,1.199864,3.191492,3.20608006
469.08299999999997,1.19959569,1.19976814,3.1922766,3.2052579
469.183,1.19971094,1.19985681,3.19300791,3.20458722
469.283,1.19965863,1.19975341,3.19358021,3.20394936
469.38300000000004,1.19972439,1.19974474,3.19412141,3.20345345
469.483,1.19978444,1.19977937,3.19461743,3.20295184
469.58299999999997,1.19969006,1.19969638,3.19506954,3.20246205
469.683,1.19979585,1.19980195,3.19551188,3.20208121
469.783,1.19973328,1.19971632,3.1958283,3.20169995
469.883,1.1997951,1.19971199,3.19612616,3.20144691
469.983,1.19985478,1.19975203,3.19640456,3.2011641
470.077,1.22899604,1.23304811,3.19996692,3.19778737
470.177,0.902009032,1.00247534,3.26223286,3.12755713
470.271,0.193806765,1.0398812,3.29970505,3.09702315
470.37100000000004,0.0513189108,1.17301331,3.30058825,3.09973957
470.471,0.0311281983,1.18962495,3.30048197,3.09965372
470.57099999999997,0.0247671775,1.19318216,3.30035519,3.09939543
470.671,0.0189749324,1.19547283,3.30027267,3.0992266
470.771,0.0149817482,1.19682379,3.30010477,3.09910767
470.871,0.0120229642,1.19784876,3.29976615,3.09934956
470.971,0.00945852381,1.19848117,3.29872198,3.10018701
471.071,0.00753625817,1.19897244,3.2966984,3.10209249
471.171,0.00620085532,1.19942816,3.2935392,3.1051465
471.27099999999996,0.00494941645,1.199553,3.28935879,3.10912558
471.371,0.00416486583,1.19978737,3.28454695,3.11388548
471.471,0.00342105134,1.19984785,3.27923373,3.11901959
471.571,0.00295981431,1.19989549,3.27368185,3.12447936
471.671,0.00275036547,1.20001883,3.26804192,3.13005226
471.771,0.00230918246,1.19988998,3.26244208,3.13549846
471.871,0.00210454474,1.19995579,3.25709304,3.14085052
471.971,0.00171985648,1.19988285,3.25195061,3.14587132
472.07099999999997,0.00149680309,1.19985817,3.24707486,3.15071093
472.171,0.00147939573,1.19994486,3.2424698,3.1553039
472.271,0.00120481563,1.19979666,3.23816475,3.1595047
472.37100000000004,0.00113638606,1.19985809,3.2342909,3.16342607
472.471,0.000868834819,1.19979338,3.2307306,3.1669043
472.57099999999997,0.000736407113,1.19977948,3.22747325,3.17015778
472.671,0.000809624725,1.19988584,3.22447225,3.17317601
472.771,0.000617389068,1.19975655,3.22172807,3.17583939
472.871,0.000614390285,1.19983385,3.21935306,3.178282
472.971,0.000433053932,1.19978606,3.21718779,3.18038147
473.071,0.000341296784,1.1997855,3.21525556,3.1823218
473.17100000000005,0.000457518072,1.19990785,3.213476,3.18413028
473.27099999999996,0.000320470514,1.19978969,3.2118365,3.18569705
473.371,0.000371730676,1.19987641,3.21046683,3.1871412
473.471,0.000241706409,1.19982948,3.20920833,3.18833994
473.571,0.000145474082,1.19982672,3.20813296,3.18942664
473.671,0.000277995294,1.19995692,3.20711687,3.19047614
473.771,0.000164074134,1.19984101,3.20615249,3.19137014
473.87100000000004,0.000238152001,1.19992681,3.20538571,3.19221364
473.971,0.00012850865,1.19987946,3.20466906,3.19287309
474.07099999999997,4.34417815e-05,1.19987204,3.20408014,3.19347346
474.171,0.000179360729,1.19999815,3.20350559,3.19408351
474.271,8.73851036e-05,1.19988463,3.20292503,3.19459405
474.371,0.000175141447,1.19996624,3.20250166,3.19509481
474.471,9.97058189e-05,1.19992141,3.20208048,3.19546008
474.571,-3.80763747e-06,1.19990003,3.20178109,3.19577012
474.671,0.000126622956,1.20002645,3.2014662,3.19612158
474.77099999999996,4.03902261e-05,1.19991523,3.20110925,3.19640859
474.871,0.000136471943,1.19999281,3.20087815,3.19671727
474.971,6.76596671e-05,1.19994629,3.2006315,3.19690905
475.065,-0.00324857662,1.19305937,3.19760894,3.19982576
475.165,0.0276726494,1.19899252,3.17947556,3.21875698
475.259,0.219162158,1.22733853,3.10452709,3.29425091
475.35900000000004,0.402565675,1.22072212,3.09946847,3.2998258
475.459,0.605629073,1.2322645,3.09953099,3.29997012
475.55899999999997,0.854943431,1.22205925,3.09963236,3.29986552
475.659,1.00759432,1.19477942,3.09992866,3.29990031
475.759,1.07087915,1.19085041,3.09989313,3.29996139
475.859,1.10778745,1.19368634,3.09971969,3.29998799
475.959,1.13339361,1.19581862,3.09956049,3.29986158
476.059,1.15206564,1.197242,3.09980336,3.29949004
476.15900000000005,1.1655177,1.19817701,3.10071454,3.29836668
476.25899999999996,1.17521454,1.19885504,3.10269097,3.29621191
476.359,1.1823886,1.19960091,3.10582056,3.29296369
476.459,1.18736865,1.20010908,3.10985983,3.28869953
476.559,1.1910701,1.2007348,3.11466786,3.28380863
476.659,1.19361552,1.20123384,3.11989597,3.27841173
476.759,1.19531772,1.20156145,3.12537512,3.27280117
476.859,1.19665126,1.201887,3.13090955,3.26720447
476.959,1.19742419,1.20186661,3.13627753,3.26167719
477.05899999999997,1.1981146,1.20191291,3.14152347,3.25641717
477.159,1.19855326,1.20183848,3.14649682,3.25134657
477.259,1.19876189,1.20169018,3.15125286,3.24652591
477.359,1.19903105,1.20166306,3.15573324,3.24204525
477.459,1.1990587,1.20139023,3.15980333,3.23787075
477.559,1.19923421,1.20126032,3.16359124,3.234116
477.65900000000005,1.19933077,1.20107363,3.16701848,3.23063366
477.759,1.1993107,1.20086814,3.17021014,3.22741185
477.85900000000004,1.19942424,1.20083914,3.17315809,3.22449363
477.95900000000006,1.19934938,1.20059913,3.17574451,3.22182707
478.05899999999997,1.19945531,1.20052029,3.17811755,3.21950643
478.15899999999993,1.19951849,1.20038666,3.18019703,3.21738885
478.25899999999996,1.19948052,1.20023697,3.18213147,3.21543669
478.359,1.19958214,1.20027423,3.18392752,3.21368177
478.459,1.19949564,1.20010598,3.18546319,3.21207451
478.55899999999997,1.19958952,1.20009283,3.18687522,3.21072114
478.659,1.19965397,1.20001219,3.1880651,3.20949945
478.759,1.19961651,1.19990687,3.18919062,3.20835973
478.85900000000004,1.19971452,1.19999141,3.19026491,3.20733077
478.959,1.19962203,1.19986854,3.19115238,3.20637451
479.059,1.19970604,1.19989474,3.19198112,3.20560612
479.15900000000005,1.19976343,1.19984749,3.19264319,3.2049148
479.25900000000007,1.1997281,1.1997586,3.19327664,3.20426764
479.35900000000004,1.19982441,1.19986438,3.19391903,3.20367238
479.45899999999995,1.1997218,1.19976855,3.19443184,3.20309167
479.55899999999997,1.19979515,1.19981501,3.19492152,3.20266256
479.659,1.19984001,1.19978999,3.19528488,3.20227131
479.75899999999996,1.1998061,1.19970311,3.19562579,3.2019162
479.859,1.19990231,1.19981542,3.19601302,3.20157712
479.959,1.19979167,1.19973381,3.19631053,3.20121198
480.05300000000005,1.22346364,1.2297211,3.2016043,3.19619762
480.1530000000001,1.09357502,1.07650474,3.17709244,3.21409047
480.247,0.251371976,0.992145014,3.29922414,3.09576771
480.347,0.0543649761,1.16587188,3.30056563,3.09966922
480.447,0.0266163956,1.18800103,3.300495,3.09968798
480.547,0.0205782298,1.19334753,3.30041187,3.09949009
480.64700000000005,0.0186167564,1.19519567,3.30025082,3.09921841
480.747,0.0142891558,1.19664775,3.30015836,3.09913774
480.84700000000004,0.0118870241,1.19784604,3.29983203,3.099292
480.94700000000006,0.00994015058,1.19843469,3.29887462,3.10004532
481.04699999999997,0.00842485296,1.19901241,3.29696675,3.1018809
481.14699999999993,0.00690974457,1.19927933,3.29384859,3.10478555
481.24699999999996,0.00570665898,1.19956288,3.28982542,3.10872388
481.347,0.00491072252,1.19980756,3.28502739,3.11339775
481.447,0.00416325124,1.19979359,3.27971372,3.11853903
481.54699999999997,0.00372274149,1.19993776,3.2742324,3.1239802
481.647,0.00315534974,1.19988842,3.2686263,3.12941403
481.747,0.00267192379,1.19990643,3.26318402,3.13481776
481.84700000000004,0.00239409489,1.19998159,3.25781704,3.14011623
481.947,0.0020473461,1.19985536,3.25258106,3.14523691
482.047,0.00193913078,1.1999242,3.24768143,3.15015315
482.14700000000005,0.00163193402,1.1998291,3.24304874,3.15466729
482.24700000000007,0.00137450288,1.19981834,3.23884814,3.15887696
482.34700000000004,0.00123377521,1.19988697,3.23493765,3.16276451
482.44699999999995,0.00101471599,1.19976951,3.23124912,3.16637685
482.54699999999997,0.001034251,1.19985161,3.2279335,3.16974368
482.647,0.00084496721,1.19977302,3.22488583,3.17270191
482.74699999999996,0.000691126099,1.19977811,3.22223586,3.17538377
482.847,0.000638827772,1.19986479,3.21981701,3.17780053
482.947,0.000484751907,1.19976316,3.21754462,3.18001284
483.047,0.000581995114,1.19986167,3.21553914,3.18208354
483.147,0.000455812457,1.19979327,3.21370791,3.18383641
483.247,0.000374206263,1.19981061,3.21216678,3.18541708
483.34700000000004,0.000352563367,1.19990037,3.21078319,3.18680663
483.447,0.000219195083,1.19980237,3.20945504,3.18807962
483.547,0.000356346546,1.19991066,3.20829311,3.18931204
483.64700000000005,0.00026660326,1.19984558,3.20721922,3.19031176
483.74700000000007,0.0002148306,1.19985804,3.20635593,3.19121605
483.847,0.000207566427,1.19994919,3.20559732,3.19198392
483.94699999999995,8.47757236e-05,1.19985084,3.20482856,3.19269867
484.04699999999997,0.000241084894,1.19995848,3.20416019,3.19343945
484.147,0.000168653921,1.19989133,3.20352721,3.19399984
484.24699999999996,0.000144118368,1.19990728,3.20305277,3.1945151
484.347,0.00013694737,1.19998619,3.20265052,3.19492825
484.447,1.34470115e-05,1.19988765,3.20220793,3.19531648
484.547,0.000173793622,1.1999946,3.20182647,3.19577147
484.647,0.000114839446,1.19992435,3.20143999,3.19608617
484.747,0.000116976628,1.19994226,3.2011783,3.1963883
484.84700000000004,0.000106552253,1.2000072,3.20097639,3.19660176
484.94700000000006,-3.52517971e-05,1.19990866,3.20073329,3.19678999
485.041,-0.000270433777,1.19673232,3.19838244,3.19924138
485.14099999999996,0.0114094614,1.19267872,3.18667911,3.21120735
485.23500000000007,0.176149592,1.22634177,3.11321363,3.28576349
485.33500000000004,0.384837461,1.2180715,3.09936544,3.29973591
485.43499999999995,0.541805668,1.2160297,3.0995966,3.29996763
485.53499999999997,0.770402172,1.23195878,3.09959372,3.29994543
485.635,0.969091698,1.20558399,3.09978271,3.29983935
485.73499999999996,1.05348856,1.19354633,3.09993735,3.29996914
485.835,1.0964814,1.19462404,3.09974549,3.29996447
485.935,1.12529707,1.19682455,3.0995929,3.29992404
486.035,1.14615086,1.19829908,3.09968141,3.29966086
486.135,1.16117747,1.19893945,3.10030706,3.29879429
486.235,1.17227732,1.19952498,3.10193867,3.29706428
486.33500000000004,1.18019795,1.19995359,3.104619,3.29416873
486.435,1.18585201,1.20046452,3.10838066,3.29026696
486.535,1.18995531,1.20108242,3.11295755,3.28556355
486.63500000000005,1.192713,1.20140156,3.11800069,3.28032132
486.73500000000007,1.19485554,1.20177955,3.12337041,3.27489513
486.835,1.19627209,1.20191661,3.12878145,3.26932196
486.93499999999995,1.19725849,1.20198772,3.13421469,3.26380926
487.03499999999997,1.19800604,1.20210934,3.13956191,3.25840336
487.135,1.19834787,1.20195757,3.14464952,3.25318571
487.23499999999996,1.19876786,1.20191427,3.14949755,3.24834772
487.335,1.19897473,1.20169878,3.15397614,3.24377057
487.435,1.19912808,1.20148486,3.15818095,3.23954241
487.535,1.19930153,1.20140992,3.16213123,3.23558462
487.635,1.19924076,1.20114962,3.16573223,3.23189703
487.735,1.19938284,1.20105986,3.16904675,3.22862936
487.83500000000004,1.19940231,1.20084515,3.17199367,3.22561579
487.93500000000006,1.19944151,1.20064513,3.17468011,3.22293102
488.035,1.19955162,1.2006045,3.17717108,3.22045495
488.13500000000005,1.19944645,1.20040479,3.17940736,3.21814948
488.23499999999996,1.19955327,1.20039029,3.18145456,3.2161632
488.335,1.19955423,1.20025128,3.1832198,3.21434352
488.43499999999995,1.19957705,1.20012032,3.18481539,3.21275785
488.53499999999997,1.1996922,1.20013385,3.18628704,3.21130945
488.635,1.19958756,1.19999157,3.1876044,3.20992865
488.735,1.19968535,1.20003799,3.1888304,3.20876823
488.835,1.19968121,1.19995425,3.18984865,3.20770005
488.935,1.1996983,1.19986641,3.19076332,3.20679733
489.035,1.19981158,1.19991669,3.19161765,3.20596949
489.135,1.19970301,1.19980731,3.19238067,3.20514466
489.235,1.19979158,1.19988552,3.19311409,3.20447824
489.33500000000004,1.19978311,1.19982917,3.1936858,3.20385851
489.43500000000006,1.1997871,1.19976633,3.19420603,3.2033502
489.535,1.1999009,1.19982889,3.19468962,3.20289468
489.63499999999993,1.19979252,1.19973007,3.19512073,3.20240206
489.73499999999996,1.19987106,1.1998255,3.19557139,3.20201878
489.835,1.19985438,1.19978669,3.19589062,3.20165261
489.93499999999995,1.19984934,1.19973371,3.19618023,3.2013742
490.02900000000005,1.21939688,1.22228766,3.19882863,3.19909562
490.129,1.21672193,1.18436131,3.17175177,3.22393183
490.22299999999996,0.378142556,0.931845441,3.29839231,3.09386019
490.323,0.0673735432,1.15096288,3.3004938,3.09945371
490.423,0.0270475127,1.18544454,3.30054097,3.09975648
490.523,0.017125688,1.19222166,3.30041808,3.09952832
490.623,0.0160487904,1.1954603,3.30031243,3.09931931
490.723,0.0145940675,1.19635869,3.30019714,3.09915822
490.82300000000004,0.011762075,1.19753186,3.29989798,3.0992021
490.92300000000006,0.010326011,1.19843306,3.2991429,3.09987009
491.023,0.00905149598,1.19895414,3.29736261,3.10147691
491.12300000000005,0.0078700156,1.19924826,3.29440727,3.1042646
491.22299999999996,0.00707079222,1.19961657,3.29043922,3.10815223
491.323,0.00604977111,1.19966596,3.28567551,3.11270693
491.42299999999994,0.00523507494,1.19981676,3.28055336,3.1177757
491.52299999999997,0.00439752133,1.19986795,3.27517184,3.12302191
491.623,0.00369665216,1.19984039,3.26966477,3.12840446
491.723,0.00342446356,1.19998418,3.26415334,3.13388662
491.823,0.00293535373,1.19987086,3.25871522,3.13917072
491.923,0.00258304819,1.19990035,3.25360358,3.1442846
492.023,0.00217926313,1.19988173,3.24872843,3.14908106
492.123,0.00176686997,1.1997951,3.24412653,3.15361041
492.223,0.0017248751,1.19991259,3.23979103,3.15796712
492.32300000000004,0.00147191685,1.19979545,3.23570252,3.16194615
492.42300000000006,0.00133382628,1.19982926,3.2320647,3.16562521
492.523,0.00113563575,1.19981875,3.22871396,3.16893202
492.62299999999993,0.000830384615,1.19973389,3.22569688,3.17190497
492.72299999999996,0.000887243361,1.19987061,3.22291836,3.17473056
492.823,0.000748610771,1.19977452,3.22031038,3.17724983
492.92299999999994,0.000712538297,1.19982277,3.21807737,3.1795405
493.02299999999997,0.000606779284,1.19982908,3.21604821,3.1815409
493.123,0.000375750833,1.19975374,3.21426003,3.18329511
493.223,0.000485360661,1.1998964,3.21262119,3.18499074
493.323,0.000406047285,1.19981434,3.21105364,3.1864773
493.423,0.000419853771,1.19986534,3.20976374,3.18783009
493.523,0.000381088229,1.19988774,3.20858536,3.18898583
493.62300000000005,0.00016671729,1.19979812,3.20757701,3.18996259
493.723,0.00028315914,1.19994267,3.20665912,3.19094108
493.82300000000004,0.000229490559,1.19986564,3.20572556,3.19179612
493.92300000000006,0.000267873787,1.1999145,3.20499823,3.19258759
494.02299999999997,0.000252135903,1.19993694,3.20432646,3.19323939
494.12299999999993,5.31685805e-05,1.19984348,3.2037719,3.19376249
494.22299999999996,0.000179604028,1.1999852,3.20326454,3.19433235
494.323,0.000136822388,1.19990822,3.20269774,3.1948212
494.423,0.000191398349,1.19995179,3.20228883,3.19529407
494.52299999999997,0.000179920912,1.19997264,3.20191392,3.1956511
494.623,4.62697824e-06,1.19987367,3.2016042,3.19592816
494.723,0.000120448048,1.2000111,3.2013424,3.19625333
494.82300000000004,7.65098291e-05,1.19993666,3.20099198,3.19652625
494.923,0.000143200379,1.19997709,3.20076058,3.19682105
495.01699999999994,-0.00502532755,1.19499793,3.20070431,3.19685659
495.11699999999996,0.00623202027,1.19016906,3.18848571,3.20921478
495.211,0.1322185,1.21877433,3.1268472,3.27205189
495.31100000000004,0.362645248,1.21760887,3.09925966,3.29964752
495.41100000000006,0.517977522,1.20956548,3.09961723,3.29995162
495.511,0.686648323,1.22765994,3.0996714,3.30004315
495.61099999999993,0.915190816,1.2210093,3.09964691,3.29984867
495.71099999999996,1.03180062,1.19878461,3.09989879,3.29992895
495.811,1.08388589,1.19604297,3.09978234,3.29995369
495.911,1.11679172,1.19771333,3.09964078,3.29996757
496.01099999999997,1.140002,1.19883154,3.09958456,3.29975679
496.111,1.15685427,1.19949241,3.10003971,3.29916182
496.211,1.16908844,1.19994592,3.10130648,3.29772699
496.311,1.17777199,1.20024455,3.10363356,3.29519318
496.411,1.18422137,1.20074717,3.10707715,3.29165529
